ï»¿Team;Year;Category;Picture Front;Picture Back (if different);Difference to previous;Kevin;Special Edition ?;URL Front;URL Back
Domina Vacanze;2005;UCI ProTour;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Domina-Vacanze05.jpg;
Domina Vacanze-Elitron;2003;TT I;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Domina-Elitron03.jpg;
Domo-Farm Frites;2001;TT I;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Domo-FF05.jpg;
Domo-Farm Frites;2001;;musette 2001 TDF domo farm frites 01;;x;;Tour;https://lakarra.net/wp-content/uploads/2019/12/musette-2001-TDF-domo-farm-frites-01.jpg;
Domo-Farm Frites;2002;TT I;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Domo.jpg;
DormilÃ³n-Campagnolo;1987;Profesional;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/Dormilon.jpg;
DormilÃ³n-Campagnolo;1987;Profesional;Picture;Picture;x;;;http://www.avesdeburgos.com/ciclismo/images/DormilonAzul(a).jpg;http://www.avesdeburgos.com/ciclismo/images/DormilonAzul(b).jpg
Dossche Sport;AÃ±os 60;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Dossche-Sport.jpg;
Drapac Cycling;2012;UCI Oceania Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Drapac1112.jpg;
Drapac Cycling;2013;UCI Oceania Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Drapac1112.jpg;
Drapac Porsche Cycling;2009;UCI Oceania Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Drapac10.jpg;
Drapac Porsche Cycling;2010;UCI Oceania Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Drapac10.jpg;
Drapac Porsche Cycling;;;Picture;;;;;;
Drapac Professional Cycling;2015;;musette 2015 drapac;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2015-drapac.jpg;
Drapac Professional Cycling;2016;UCI Oceania Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Drapac16.jpg;
Dromedario-Alan-OECE-Sidermec;1984;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Dromedario84.jpg;
Drone Hopper-Androni Giocattoli;2022;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/DH22.jpg;
Drops Le Col;2022;;musette 2022 drops le col;;x;x;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-drops-le-col.jpeg;
Drukkerij Van Lijsebetten-Bodyrepair-Bikeland;2005;UCI Europa Tour Continental;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/VV06.jpg;
DSM-Firmenich PostNL;2024;UCI WorldTeam;Peut Ãªtre une image de texte qui dit â€™Nalini Nalini dsm-firmenich postnl KEEP CHALLENGINGâ€™;;x;x;;dsm_24;
Dubai;2016;;musette 2016 dubai;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2016-dubai.jpg;
Duja-Tavira;2007;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Duja07.jpg;
Dukla Trencin Trek;2007;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Dukla13.jpg;
Ebo-Superia;1977;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ebo-Superia77.jpg;
Ecoflam-Jolly-BFB;1986;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Ecoflan86.jpg;
Ecoflo Chronos;2024;;Picture;;x;;;;
Ecuador;2018;;musette 2018 Movistar Ecuador;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-Movistar-Ecuador.jpg;
Ecuador;2021;;Aucune description de photo disponible.;;x;;;ecuador_21;
EDS-Fakta;2002;TT II;Picture;;x;;;http://www.zonadeavituallamiento.es/images/EDS-Fakta.jpg;
Ed'system Zvvz;2003;;musette 2003 ed system zvvz;;x;;;https://lakarra.net/wp-content/uploads/2020/12/musette-2003-ed-system-zvvz.jpeg;
Ed'system Zvvz;2005;UCI Europa Tour Continental Profesional;Picture;Picture;x;x;;http://www.avesdeburgos.com/ciclismo/images/ZVZ05(a).jpg;http://www.avesdeburgos.com/ciclismo/images/ZVZ05(b).jpg
EECÂ ;2008;;eec musette 2008;;x;;;https://lakarra.net/wp-content/uploads/2019/12/eec-musette-2008.jpg;
EF Education;2020;UCI WorldTeam;Aucune description de photo disponible.;;x;x;Giro;ef_giro_20;
EF Education;2020;UCI WorldTour;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/EF20(a).jpg;http://www.zonadeavituallamiento.es/images/EF20(b).jpg
EF Education First;2019;UCI WorldTour;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/EF(2)19(a).jpg;http://www.zonadeavituallamiento.es/images/EF(2)19(b).jpg
EF Education First;2019;UCI WorldTour;Picture;Picture;Only Rapha - top left;x;;http://www.zonadeavituallamiento.es/images/EF19(a).jpg;http://www.zonadeavituallamiento.es/images/EF19(b).jpg
EF Education First Tibco;2022;;musette 2022 ef education first tibco;musette 2022 ef education first tibco rapha trasera;x;x;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-ef-education-first-tibco.jpeg;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-ef-education-first-tibco-rapha-trasera.jpeg
EF Education-Easypost;2022;UCI WorldTeam;musette 2022 ef education first giro neverseecond easypost;musette 2022 ef education first palace rapha easypost cannondale trasera;x;x;Tour;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-ef-education-first-giro-neverseecond-easypost.jpeg;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-ef-education-first-palace-rapha-easypost-cannondale-trasera.jpeg
EF Education-Easypost;2022;UCI WorldTeam;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/EF22(a).jpg;http://www.zonadeavituallamiento.es/images/EF22(b).jpg
EF Education-Easypost;2023;UCI WorldTeam;Aucune description de photo disponible.;;x;x;Giro;ef_giro_23;
EF Education-Easypost;2024;UCI WorldTeam;Peut Ãªtre une image de texte;;x;x;;ef_24;
EF Education-Easypost;2023;UCI WorldTeam;Aucune description de photo disponible.;;x;;;ef_23;
EF Education-Easypost;2023;UCI WorldTeam;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/EF(1)23(a).jpg;http://www.zonadeavituallamiento.es/images/EF(1)23(b).jpg
EF Education-Easypost;2023;UCI WorldTeam;Pink;;x;x;;;
EF Education-First Nippo;2022;;musette 2022 ef education first cannondale nippo development northwave;musette 2022 ef education first cannondale nippo development northwave trasera;x;x;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-ef-education-first-cannondale-nippo-development-northwave.jpeg;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-ef-education-first-cannondale-nippo-development-northwave-trasera.jpeg
EF Education-Nippo;2021;UCI WorldTeam;Picture;Picture;x;x;;http://www.zonadeavituallamiento.es/images/EF21(a).jpg;http://www.zonadeavituallamiento.es/images/EF21(b).jpg
EF Education-Nippo;2021;UCI WorldTeam;musette 2021 ef education first nippo giro;musette 2021 ef education first nippo giro trasera;x;x;Giro;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-ef-education-first-nippo-giro.jpeg;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-ef-education-first-nippo-giro-trasera.jpeg
EF Nippo;2023;;Aucune description de photo disponible.;;x;x;;ef_nippo_23;
EF SVB Tibco;2022;;Aucune description de photo disponible.;;x;x;Tour;ef_tibco_tdf_22;
EF Tibco svb;2023;;Aucune description de photo disponible.;;x;;;ef_tibco_23;
Efapel;2015;UCI Europa Tour Continental;Picture;;BH bottom right;;;http://www.zonadeavituallamiento.es/images/Efapel15.jpg;
Efapel;2015;UCI Europa Tour Continental;musette 2015 efapel blanca;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2015-efapel-blanca.jpg;
Efapel;2016;UCI Europa Tour Continental;Picture;;Scott bottom right;;;http://www.zonadeavituallamiento.es/images/Efapel16.jpg;
Efapel;2016;UCI Europa Tour Continental;Aucune description de photo disponible.;;Xisto middle;;;efapel_16;
Efapel;2017;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Efapel17.jpg;
Efapel;2018;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Efapel18(1).jpg;
Efapel;2019;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Efapel19.jpg;
Efapel;2020;UCI Europa Tour Continental;musette 2020 efapel prio;;x;;;https://lakarra.net/wp-content/uploads/2021/02/musette-2020-efapel-prio.jpeg;
Efapel;2021;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Efapel21.jpg;
Efapel;2021;UCI Europa Tour Continental;musette 2021 efapel prio anicolor vuelta;;x;;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-efapel-prio-anicolor-vuelta.jpeg;
Efapel;2022;UCI Europa Tour Continental;musette 2022 efapel;;x;x;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-efapel.jpeg;
Efapel;2023;UCI Europa Tour Continental;Aucune description de photo disponible.;;x;x;;efapel_23;
Efapel;2024;UCI Europa Tour Continental;Same as previous year;;x;;;efapel_23;
Efapel;2024;;Picture;;x;;;;
Efapel-Glassdrive;2012;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Efapel12.jpg;
Efapel-Glassdrive;2013;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Efapel13(2).jpg;
Efapel-Glassdrive;2013;UCI Europa Tour Continental;Picture;;Jerbi & Fullwear;;;http://www.zonadeavituallamiento.es/images/Efapel13.jpg;
Efapel-Glassdrive;2014;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Efapel14(1).jpg;
Efapel-Glassdrive;2014;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Efapel14(2).jpg;
Eldor-Viner;1993;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Eldor-Viner93.jpg;
Electro Hiper;2022;;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2023/01/musette-2022-hiper-electro-europa-austral.jpeg;
Electro Hiper Europa;2021;UCI Continental Team;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Electro21.jpg;
Elk Haus;2009;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Elk09.jpg;
Elk Haus-Simplon;2007;UCI Europa Tour Continental Profesional;Picture;;Simplon ;x;;http://www.avesdeburgos.com/ciclismo/images/Elk07.jpg;
Elk Haus-Simplon;2008;UCI Europa Tour Continental Profesional;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Elk07.jpg;
Elkov Kasper;2019;UCI Europa Tour Continental;Aucune description de photo disponible.;;Light blue;;;elkov_19;
Elkov Kasper;2021;UCI Europa Tour Continental;musette 2021 elkov elektro kasper;;Kasper middle;;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-elkov-elektro-kasper.jpeg;
Elkov Kasper;2022;UCI Europa Tour Continental;Aucune description de photo disponible.;;Light blue;x;;elkov_22;
Elkov Kasper;2023;UCI Europa Tour Continental;Aucune description de photo disponible.;;Dark blue;;;elkov_23;
Elkov-Author;2017;UCI Europa Tour Continental;musette 2017 elkov elektro author;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2017-elkov-elektro-author.jpg;
Elkov-Author;2018;UCI Europa Tour Continental;Picture;;Dark blue;x;;http://www.zonadeavituallamiento.es/images/Elkov18.jpg;
EmiliaRomagna;2020;;Aucune description de photo disponible.;;x;;;emilia_20;
Endura Racing;2011;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Endura11.jpg;
Endura Racing;2012;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Endura11.jpg;
Eolo-Kometa Cycling Team;2021;UCI ProTeam;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Eolo21.jpg;
Eolo-Kometa Cycling Team;2022;UCI ProTeam;Picture;;Burger king top right;x;;http://www.zonadeavituallamiento.es/images/Eolo22(1).jpg;
Eolo-Kometa Cycling Team;2022;UCI ProTeam;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Eolo22(2).jpg;
Eolo-Kometa Cycling Team;2023;UCI ProTeam;Picture;;Visit Malta bottom middle;x;;http://www.zonadeavituallamiento.es/images/Eolo23.jpg;
EPM Tigo-UNE Area Metropolitana;2016;UCI AmÃ©rica Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/EPM-Tigo-UNE16.jpg;
EPM-UNE;2011;UCI AmÃ©rica Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/EPM-UNE11(1).jpg;
EPM-UNE;2011;UCI AmÃ©rica Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/EPM-UNE11(2).jpg;
EPM-UNE;2012;UCI AmÃ©rica Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/EPM-UNE11(1).jpg;
EPM-UNE;2012;UCI AmÃ©rica Tour Continental;Picture;;epm copyright top right;;;http://www.zonadeavituallamiento.es/images/EPM-UNE12.jpg;
Epronex;2023;;Aucune description de photo disponible.;;x;;;epronex_23;
Epronex;2021;;Aucune description de photo disponible.;;x;;;epronex_21;
Epronex;2023;;Picture;;2 lines of sponsors at bottom;x;;;
EQA-Meitan Hompo-Graphite Design;2009;UCI Asia Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Meitan09.jpg;
Equipo Kern Pharma;2020;UCI Europa Tour Continental;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Kern20(1).jpg;
Equipo Kern Pharma;2021;UCI Europa Tour Continental;Picture;Picture;Globalia bottom;x;;http://www.zonadeavituallamiento.es/images/Kern21(a).jpg;http://www.zonadeavituallamiento.es/images/Kern21(b).jpg
Equipo Kern Pharma;2022;UCI ProTeams;Picture;Picture;BCD bottom;x;;http://www.zonadeavituallamiento.es/images/Kern22(a).jpg;http://www.zonadeavituallamiento.es/images/Kern22(b).jpg
Equipo Kern Pharma;2023;UCI ProTeams;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Kern2223(a).jpg;http://www.zonadeavituallamiento.es/images/Kern2223(b).jpg
Equipo Kern Pharma;2024;UCI ProTeam;;;Green strap;x;;;
Ericsson Villiger;2016;;musette 2016 ericsson villiger;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2016-ericsson-villiger.jpg;
Escribano Sports Team;2018;;musette 2018 escribano;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-escribano.jpg;
Escribano Sports Team;2017;Elite-Sub23;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Escribano17.jpg;
Espana;1988;Nation;musette 1988 espanÌƒa bicicletas otero;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-1988-espan%CC%83a-bicicletas-otero.jpg;
Espana;1993;Nation;musette 1993 espanÌƒa espana otero nalini;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-1993-espan%CC%83a-espana-otero-nalini.jpg;
Espana;2006;Nation;musette 2006 espanÌƒa born;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2006-espan%CC%83a-born.jpg;
Espana;2009;Nation;musette 2009 espana;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2009-espana.jpg;
Espana;2013;Nation;Aucune description de photo disponible.;;x;;;espana_13;
Espana;2013;Nation;musette 2013 zv espanÌƒa spain;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2013-zv-espan%CC%83a-spain.jpg;
Espana;2014;Nation;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2014-espan%CC%83a-spain.jpg;
Espana;2015;Nation;musette 2015 espanÌƒa largo;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2015-espan%CC%83a-largo.jpg;
Espana;2016;Nation;musette 2016 espanÌƒa inverse;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2016-espan%CC%83a-inverse.jpg;
Espana;2017;Nation;musette 2017 espanÌƒa cofidis;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2017-espan%CC%83a-cofidis.jpg;
Espana;2018;Nation;Aucune description de photo disponible.;;Black inverse;;;espana_18;
Espana;2019;Nation;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-espan%CC%83a.jpg;
Espana;2020;Nation;Same as previous year;;x;;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-espan%CC%83a.jpg;
Espana;2021;Nation;musette 2021 espanÌƒa inverse;;x;x;;https://lakarra.net/wp-content/uploads/2022/01/musette-2021-espan%CC%83a-inverse.jpeg;
Espana;2023;Nation;Same as previous year;;x;;;https://www.facebook.com/photo/?fbid=3593796247575643&set=a.3368383393450264;
Estepona en Marcha-CafÃ©s Toscaf;1997;TTII;Picture;;;;;http://www.zonadeavituallamiento.es/images/Suprotina97.jpg;
Estonia;2014;;musette 2014 estonia;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2014-estonia.jpg;
Etixx-Ihned;2013;UCI Europa Tour Continental;Picture;;;;;http://www.zonadeavituallamiento.es/images/Etixx.jpg;
Etixx-Quick Step;2015;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Etixx15.jpg;
Etixx-Quick Step;2016;UCI WorldTour;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Etixx15.jpg;
Etixx-Quick Step;2016;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Etixx16(1).jpg;
Etixx-Quick Step;2016;UCI WorldTour;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Etixx16(2).jpg;
Euro Soap-Crack-De Bilde-Libertas;1984;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/EuroSoap-Crack.jpg;
Euro Soap-Crack-De Bilde-Libertas;;;Cyclisme musette;;x;;;;
EuroGifts.com;2005;UCI Europa Tour Continental;Picture;;x;;;http://www.avesdeburgos.com/ciclismo/images/EuroGifts05.jpg;
Europ Decor;1982;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Europ-Decor82.jpg;
Europ Decor-Boule d'Or-Eddy Merckx;1984;Profesional;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Europ-Decor84.jpg;
Euskadi;1996;TT II;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Euskadi9596.jpg;
Euskadi Basque Country-Murias;2016;UCI Europa Tour Continental;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Euskadi16.jpg;
Euskadi Basque Country-Murias;2017;UCI Europa Tour Continental;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Euskadi16.jpg;
Euskadi Basque Country-Murias;2018;UCI Europa Tour Continental Profesional;Picture;Picture;x;x;Vuelta;http://www.zonadeavituallamiento.es/images/Murias(2)18(a).jpg;http://www.zonadeavituallamiento.es/images/Murias(2)18(b).jpg
Euskadi Basque Country-Murias;2018;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Murias18(1).jpg;
Euskadi Basque Country-Murias;2019;UCI Europa Tour Continental Profesional;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Murias19.jpg;
EUSKADI MURIAS DURANGO WOMEN;2018;;musette 2018 euskadi murias durango women;;x;;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-euskadi-murias-durango-women.jpg;
Euskadi-Orbea;1995;;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Euskadi9596.jpg;
Euskaltel-Euskadi;1999;TT II;Picture;;x;;;http://www.zonadeavituallamiento.es/images/Euskaltel99.jpg;
Euskaltel-Euskadi;2000;TT II;Picture;;x;x;;http://www.zonadeavituallamiento.es/images/Euskaltel2000-01.jpg;
Euskaltel-Euskadi;2001;TT I;Same as previous year;;x;;;http://www.zonadeavituallamiento.es/images/Euskaltel2000-01.jpg;
Euskaltel-Euskadi;2002;TT I;Picture;;Euskaltel colored, with white sides;x;;http://www.avesdeburgos.com/ciclismo/images/Euskaltel03.jpg;
Euskaltel-Euskadi;2003;TT I;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Euskaltel03.jpg;
Euskaltel-Euskadi;2004;TT I;Picture;;Small euskadi logo in a square;x;;http://www.avesdeburgos.com/ciclismo/images/Euskaltel0406.jpg;
Euskaltel-Euskadi;2005;UCI ProTour;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Euskaltel0406.jpg;
Euskaltel-Euskadi;2006;UCI ProTour;Same as previous year;;x;;;http://www.avesdeburgos.com/ciclismo/images/Euskaltel0406.jpg;
Euskaltel-Euskadi;2007;UCI ProTour;Picture;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Euskaltel07.jpg;
Euskaltel-Euskadi;2008;UCI ProTour;Picture;;Darker as previous year?;x;;http://www.zonadeavituallamiento.es/images/Euskaltel08.jpg;
